model,location,target_type,weights,forecast_date,nmod
IEM_Health-CovidProject,CZ,Deaths,0.109547587781552,2021-08-02,8
IEM_Health-CovidProject,DE,Deaths,0.101416698118679,2021-08-02,8
IEM_Health-CovidProject,FR,Cases,0.112780944052395,2021-08-02,8
IEM_Health-CovidProject,FR,Deaths,0.132611062928382,2021-08-02,8
IEM_Health-CovidProject,GB,Cases,0.122157454913726,2021-08-02,8
IEM_Health-CovidProject,PL,Cases,0.0605839659599744,2021-08-02,8
ILM-EKF,CZ,Cases,0.115956424153775,2021-08-02,8
ILM-EKF,CZ,Deaths,0.14188961942539,2021-08-02,8
ILM-EKF,FR,Cases,0.125887853456829,2021-08-02,8
ILM-EKF,FR,Deaths,0.108465035952528,2021-08-02,8
ILM-EKF,PL,Deaths,0.116493638876749,2021-08-02,8
itwm-dSEIR,DE,Cases,0.113549480609014,2021-08-02,8
ITWW-county_repro,DE,Cases,0.145780605225751,2021-08-02,8
ITWW-county_repro,DE,Deaths,0.138130838646266,2021-08-02,8
ITWW-county_repro,PL,Cases,0.203828194926881,2021-08-02,8
Karlen-pypm,FR,Cases,0.0835906481470975,2021-08-02,8
Karlen-pypm,FR,Deaths,0.060952564216966,2021-08-02,8
Karlen-pypm,GB,Cases,0.0745213780736674,2021-08-02,8
Karlen-pypm,GB,Deaths,0.0863445433817549,2021-08-02,8
LANL-GrowthRate,CZ,Cases,0.204824182943793,2021-08-02,8
LANL-GrowthRate,CZ,Deaths,0.0919747765228963,2021-08-02,8
LANL-GrowthRate,DE,Deaths,0.178945957029958,2021-08-02,8
LANL-GrowthRate,FR,Cases,0.143558030487653,2021-08-02,8
LANL-GrowthRate,FR,Deaths,0.147974971173958,2021-08-02,8
LANL-GrowthRate,GB,Cases,0.152254345134313,2021-08-02,8
LANL-GrowthRate,GB,Deaths,0.142340595499681,2021-08-02,8
LANL-GrowthRate,PL,Cases,0.0754804327969934,2021-08-02,8
LANL-GrowthRate,PL,Deaths,0.134599640717109,2021-08-02,8
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.100095010722189,2021-08-02,8
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.0887281831709641,2021-08-02,8
MOCOS-agent1,PL,Cases,0.0967856205752832,2021-08-02,8
MOCOS-agent1,PL,Deaths,0.143976653166001,2021-08-02,8
MUNI-ARIMA,CZ,Cases,0.0815022736811464,2021-08-02,8
MUNI-ARIMA,DE,Cases,0.09685361053009,2021-08-02,8
MUNI-ARIMA,FR,Cases,0.204866443504789,2021-08-02,8
MUNI-ARIMA,FR,Deaths,0.104025995338412,2021-08-02,8
MUNI-ARIMA,GB,Cases,0.19412187794891,2021-08-02,8
MUNI-ARIMA,GB,Deaths,0.093149463211112,2021-08-02,8
MUNI_DMS-SEIAR,CZ,Cases,0.0667465133288287,2021-08-02,8
MUNI_DMS-SEIAR,CZ,Deaths,0.136947252286451,2021-08-02,8
PL_GRedlarski-DistrictsSum,PL,Cases,0.0778886867514905,2021-08-02,8
RobertWalraven-ESG,CZ,Cases,0.175480480389578,2021-08-02,8
RobertWalraven-ESG,CZ,Deaths,0.127323538360237,2021-08-02,8
RobertWalraven-ESG,DE,Deaths,0.100701176257483,2021-08-02,8
RobertWalraven-ESG,FR,Cases,0.0941424539911443,2021-08-02,8
RobertWalraven-ESG,FR,Deaths,0.123567781640512,2021-08-02,8
RobertWalraven-ESG,GB,Cases,0.159147330399849,2021-08-02,8
UMass-MechBayes,CZ,Deaths,0.165109042490559,2021-08-02,8
UMass-MechBayes,FR,Deaths,0.178620440175558,2021-08-02,8
UMass-MechBayes,GB,Deaths,0.102610136221566,2021-08-02,8
UMass-MechBayes,PL,Deaths,0.198791587181238,2021-08-02,8
USC-SIkJalpha,CZ,Cases,0.133116109664258,2021-08-02,8
USC-SIkJalpha,CZ,Deaths,0.14120756297278,2021-08-02,8
USC-SIkJalpha,DE,Deaths,0.111732496312524,2021-08-02,8
USC-SIkJalpha,FR,Cases,0.10989654695083,2021-08-02,8
USC-SIkJalpha,FR,Deaths,0.143782148573684,2021-08-02,8
epiforecasts-EpiExpert,DE,Cases,0.14194287169019,2021-08-09,8
epiforecasts-EpiExpert,GB,Cases,0.0926655767571226,2021-08-09,8
epiforecasts-EpiExpert,GB,Deaths,0.159878673518656,2021-08-09,8
epiforecasts-EpiExpert,PL,Cases,0.151979597122559,2021-08-09,8
epiforecasts-EpiExpert,PL,Deaths,0.107715504308074,2021-08-09,8
epiforecasts-EpiExpert_direct,DE,Cases,0.146264213932219,2021-08-09,8
epiforecasts-EpiExpert_direct,DE,Deaths,0.109092439003609,2021-08-09,8
epiforecasts-EpiExpert_direct,GB,Cases,0.0976359138692623,2021-08-09,8
epiforecasts-EpiExpert_direct,GB,Deaths,0.158010652832672,2021-08-09,8
epiforecasts-EpiExpert_Rt,DE,Cases,0.11547470159003,2021-08-09,8
epiforecasts-EpiExpert_Rt,GB,Deaths,0.0969702573028506,2021-08-09,8
epiforecasts-EpiExpert_Rt,PL,Cases,0.19412871363018,2021-08-09,8
epiforecasts-EpiNow2,CZ,Cases,0.0341922099364276,2021-08-09,8
epiforecasts-EpiNow2,FR,Cases,0.083799075430009,2021-08-09,8
epiforecasts-EpiNow2,GB,Cases,0.0943443115367917,2021-08-09,8
epiforecasts-EpiNow2,GB,Deaths,0.119619453641137,2021-08-09,8
epiforecasts-EpiNow2,PL,Cases,0.08623208289546,2021-08-09,8
FIAS_FZJ-Epi1Ger,DE,Cases,0.13126141848635,2021-08-09,8
HZI-AgeExtendedSEIR,DE,Cases,0.099639852632674,2021-08-09,8
HZI-AgeExtendedSEIR,DE,Deaths,0.106865307434404,2021-08-09,8
IEM_Health-CovidProject,CZ,Cases,0.235919972332629,2021-08-09,8
IEM_Health-CovidProject,CZ,Deaths,0.108528948080047,2021-08-09,8
IEM_Health-CovidProject,DE,Deaths,0.134698998860617,2021-08-09,8
IEM_Health-CovidProject,FR,Cases,0.138626365480307,2021-08-09,8
IEM_Health-CovidProject,FR,Deaths,0.139093515655564,2021-08-09,8
IEM_Health-CovidProject,GB,Cases,0.100470960544647,2021-08-09,8
IEM_Health-CovidProject,GB,Deaths,0.111260061000816,2021-08-09,8
IEM_Health-CovidProject,PL,Deaths,0.0887597542291204,2021-08-09,8
ILM-EKF,CZ,Cases,0.124400768720914,2021-08-09,8
ILM-EKF,CZ,Deaths,0.122407439818711,2021-08-09,8
ILM-EKF,FR,Cases,0.0812134408236193,2021-08-09,8
ILM-EKF,FR,Deaths,0.0744723832048973,2021-08-09,8
ILM-EKF,PL,Deaths,0.125846628233464,2021-08-09,8
itwm-dSEIR,DE,Cases,0.131469951718465,2021-08-09,8
itwm-dSEIR,DE,Deaths,0.108384007791116,2021-08-09,8
ITWW-county_repro,DE,Cases,0.137544658274292,2021-08-09,8
ITWW-county_repro,PL,Cases,0.195281882318485,2021-08-09,8
Karlen-pypm,CZ,Deaths,0.142219663428342,2021-08-09,8
Karlen-pypm,FR,Cases,0.05780014083036,2021-08-09,8
Karlen-pypm,FR,Deaths,0.0514101823136498,2021-08-09,8
Karlen-pypm,GB,Cases,0.105357199783964,2021-08-09,8
Karlen-pypm,GB,Deaths,0.1401757642774,2021-08-09,8
Karlen-pypm,PL,Cases,0.0865835513107511,2021-08-09,8
Karlen-pypm,PL,Deaths,0.0971328266904408,2021-08-09,8
LANL-GrowthRate,CZ,Cases,0.169233423374359,2021-08-09,8
LANL-GrowthRate,CZ,Deaths,0.122923944341305,2021-08-09,8
LANL-GrowthRate,DE,Deaths,0.156620689093379,2021-08-09,8
LANL-GrowthRate,FR,Cases,0.173078268298604,2021-08-09,8
LANL-GrowthRate,FR,Deaths,0.150937448969419,2021-08-09,8
LANL-GrowthRate,GB,Cases,0.138955763495862,2021-08-09,8
LANL-GrowthRate,GB,Deaths,0.10925347556368,2021-08-09,8
LANL-GrowthRate,PL,Cases,0.102171112659153,2021-08-09,8
LANL-GrowthRate,PL,Deaths,0.127074556634369,2021-08-09,8
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.124205627995073,2021-08-09,8
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.116218135940844,2021-08-09,8
MOCOS-agent1,PL,Cases,0.0935132785117718,2021-08-09,8
MOCOS-agent1,PL,Deaths,0.153126125994951,2021-08-09,8
MUNI-ARIMA,CZ,Cases,0.0615045582881714,2021-08-09,8
MUNI-ARIMA,DE,Cases,0.0964023316757791,2021-08-09,8
MUNI-ARIMA,FR,Cases,0.22768675668302,2021-08-09,8
MUNI-ARIMA,FR,Deaths,0.133715959606875,2021-08-09,8
MUNI-ARIMA,GB,Cases,0.150825868079763,2021-08-09,8
MUNI_DMS-SEIAR,CZ,Cases,0.0315421434433396,2021-08-09,8
MUNI_DMS-SEIAR,CZ,Deaths,0.121986112277063,2021-08-09,8
PL_GRedlarski-DistrictsSum,PL,Cases,0.0901097815516396,2021-08-09,8
RobertWalraven-ESG,CZ,Cases,0.197700662064474,2021-08-09,8
RobertWalraven-ESG,CZ,Deaths,0.115235484475462,2021-08-09,8
RobertWalraven-ESG,DE,Deaths,0.12964179367086,2021-08-09,8
RobertWalraven-ESG,FR,Cases,0.117117369191332,2021-08-09,8
RobertWalraven-ESG,FR,Deaths,0.167288181802093,2021-08-09,8
RobertWalraven-ESG,GB,Cases,0.219744405932588,2021-08-09,8
UMass-MechBayes,CZ,Deaths,0.137588987103199,2021-08-09,8
UMass-MechBayes,DE,Deaths,0.130491136150943,2021-08-09,8
UMass-MechBayes,FR,Deaths,0.137001387294361,2021-08-09,8
UMass-MechBayes,GB,Deaths,0.10483166186279,2021-08-09,8
UMass-MechBayes,PL,Deaths,0.184126467968737,2021-08-09,8
USC-SIkJalpha,CZ,Cases,0.145506261839686,2021-08-09,8
USC-SIkJalpha,CZ,Deaths,0.129109420475871,2021-08-09,8
USC-SIkJalpha,FR,Cases,0.12067858326275,2021-08-09,8
USC-SIkJalpha,FR,Deaths,0.146080941153139,2021-08-09,8
epiforecasts-EpiExpert,DE,Cases,0.111229096195508,2021-08-16,8
epiforecasts-EpiExpert,GB,Cases,0.0905674207981441,2021-08-16,8
epiforecasts-EpiExpert,GB,Deaths,0.120591144889877,2021-08-16,8
epiforecasts-EpiExpert,PL,Cases,0.127916296805577,2021-08-16,8
epiforecasts-EpiExpert,PL,Deaths,0.0834053804805267,2021-08-16,8
epiforecasts-EpiExpert_direct,DE,Cases,0.110528985500515,2021-08-16,8
epiforecasts-EpiExpert_direct,DE,Deaths,0.086171345345289,2021-08-16,8
epiforecasts-EpiExpert_direct,GB,Cases,0.0880034685063033,2021-08-16,8
epiforecasts-EpiExpert_direct,GB,Deaths,0.143923061827634,2021-08-16,8
epiforecasts-EpiExpert_direct,PL,Deaths,0.108857542443225,2021-08-16,8
epiforecasts-EpiExpert_Rt,DE,Cases,0.117319062372964,2021-08-16,8
epiforecasts-EpiExpert_Rt,GB,Deaths,0.0937643791951459,2021-08-16,8
epiforecasts-EpiNow2,CZ,Cases,0.159259279601983,2021-08-16,8
epiforecasts-EpiNow2,CZ,Deaths,0.152231662694376,2021-08-16,8
epiforecasts-EpiNow2,FR,Cases,0.0425877684500093,2021-08-16,8
epiforecasts-EpiNow2,FR,Deaths,0.0387588142125324,2021-08-16,8
epiforecasts-EpiNow2,GB,Cases,0.101329851882199,2021-08-16,8
epiforecasts-EpiNow2,GB,Deaths,0.107626224020329,2021-08-16,8
epiforecasts-EpiNow2,PL,Cases,0.108196064086554,2021-08-16,8
FIAS_FZJ-Epi1Ger,DE,Cases,0.180303764112633,2021-08-16,8
HZI-AgeExtendedSEIR,DE,Deaths,0.132941303033036,2021-08-16,8
IEM_Health-CovidProject,CZ,Cases,0.205964058722425,2021-08-16,8
IEM_Health-CovidProject,CZ,Deaths,0.110365928477772,2021-08-16,8
IEM_Health-CovidProject,DE,Deaths,0.134922396020766,2021-08-16,8
IEM_Health-CovidProject,FR,Cases,0.172917424084039,2021-08-16,8
IEM_Health-CovidProject,FR,Deaths,0.169027358366663,2021-08-16,8
IEM_Health-CovidProject,GB,Cases,0.11314588358168,2021-08-16,8
IEM_Health-CovidProject,GB,Deaths,0.133316092608522,2021-08-16,8
IEM_Health-CovidProject,PL,Deaths,0.118068707671787,2021-08-16,8
ILM-EKF,CZ,Cases,0.0906040149961774,2021-08-16,8
ILM-EKF,CZ,Deaths,0.109251359019616,2021-08-16,8
ILM-EKF,FR,Cases,0.0293083592584542,2021-08-16,8
ILM-EKF,FR,Deaths,0.0627298189057388,2021-08-16,8
ILM-EKF,PL,Deaths,0.125326386056576,2021-08-16,8
itwm-dSEIR,DE,Cases,0.144540505188755,2021-08-16,8
itwm-dSEIR,DE,Deaths,0.0721885848737625,2021-08-16,8
ITWW-county_repro,DE,Cases,0.116265218044036,2021-08-16,8
ITWW-county_repro,PL,Cases,0.142376139284102,2021-08-16,8
Karlen-pypm,CZ,Cases,0.0364282438134732,2021-08-16,8
Karlen-pypm,CZ,Deaths,0.116645821918582,2021-08-16,8
Karlen-pypm,FR,Cases,0.0253069841561037,2021-08-16,8
Karlen-pypm,FR,Deaths,0.0530998132819175,2021-08-16,8
Karlen-pypm,GB,Cases,0.106611727536147,2021-08-16,8
Karlen-pypm,GB,Deaths,0.127290745628326,2021-08-16,8
Karlen-pypm,PL,Cases,0.162247896635449,2021-08-16,8
Karlen-pypm,PL,Deaths,0.118545089240133,2021-08-16,8
LANL-GrowthRate,CZ,Cases,0.150689076648539,2021-08-16,8
LANL-GrowthRate,CZ,Deaths,0.159121616730813,2021-08-16,8
LANL-GrowthRate,DE,Deaths,0.118319720235125,2021-08-16,8
LANL-GrowthRate,FR,Cases,0.224381261883333,2021-08-16,8
LANL-GrowthRate,FR,Deaths,0.193981564811266,2021-08-16,8
LANL-GrowthRate,GB,Cases,0.165881720482126,2021-08-16,8
LANL-GrowthRate,GB,Deaths,0.143077276006308,2021-08-16,8
LANL-GrowthRate,PL,Cases,0.125609116791825,2021-08-16,8
LANL-GrowthRate,PL,Deaths,0.0864053167947929,2021-08-16,8
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.171697835144027,2021-08-16,8
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.171581559718219,2021-08-16,8
MOCOS-agent1,PL,Cases,0.133686336604166,2021-08-16,8
MOCOS-agent1,PL,Deaths,0.187810017594741,2021-08-16,8
MUNI-ARIMA,CZ,Cases,0.0612361848168295,2021-08-16,8
MUNI-ARIMA,DE,Cases,0.114636953729799,2021-08-16,8
MUNI-ARIMA,DE,Deaths,0.10076193767671,2021-08-16,8
MUNI-ARIMA,FR,Cases,0.236681409628609,2021-08-16,8
MUNI-ARIMA,FR,Deaths,0.169542555679241,2021-08-16,8
MUNI-ARIMA,GB,Cases,0.126434582537089,2021-08-16,8
MUNI_DMS-SEIAR,CZ,Deaths,0.124481325989762,2021-08-16,8
PL_GRedlarski-DistrictsSum,PL,Cases,0.0985308523785848,2021-08-16,8
RobertWalraven-ESG,CZ,Cases,0.175563931731837,2021-08-16,8
RobertWalraven-ESG,CZ,Deaths,0.122441107861456,2021-08-16,8
RobertWalraven-ESG,DE,Deaths,0.182996877671285,2021-08-16,8
RobertWalraven-ESG,FR,Cases,0.15962979979014,2021-08-16,8
RobertWalraven-ESG,FR,Deaths,0.221802963472207,2021-08-16,8
RobertWalraven-ESG,GB,Cases,0.208025344676311,2021-08-16,8
USC-SIkJalpha,CZ,Cases,0.120255209668735,2021-08-16,8
USC-SIkJalpha,CZ,Deaths,0.105461177307622,2021-08-16,8
USC-SIkJalpha,DE,Cases,0.105176414855791,2021-08-16,8
USC-SIkJalpha,FR,Cases,0.109186992749312,2021-08-16,8
USC-SIkJalpha,FR,Deaths,0.091057111270435,2021-08-16,8
USC-SIkJalpha,GB,Deaths,0.130411075823858,2021-08-16,8
USC-SIkJalpha,PL,Cases,0.101437297413743,2021-08-16,8
epiforecasts-EpiExpert,DE,Cases,0.121276149357242,2021-08-23,8
epiforecasts-EpiExpert,GB,Cases,0.137680093865606,2021-08-23,8
epiforecasts-EpiExpert,GB,Deaths,0.108878940817098,2021-08-23,8
epiforecasts-EpiExpert,PL,Cases,0.107497514912604,2021-08-23,8
epiforecasts-EpiExpert,PL,Deaths,0.0857139594500972,2021-08-23,8
epiforecasts-EpiExpert_direct,DE,Cases,0.135862221300565,2021-08-23,8
epiforecasts-EpiExpert_direct,DE,Deaths,0.068436838898277,2021-08-23,8
epiforecasts-EpiExpert_direct,GB,Cases,0.145401430764133,2021-08-23,8
epiforecasts-EpiExpert_direct,GB,Deaths,0.147630815931501,2021-08-23,8
epiforecasts-EpiExpert_Rt,DE,Cases,0.115282586502605,2021-08-23,8
epiforecasts-EpiExpert_Rt,GB,Cases,0.110025350419717,2021-08-23,8
epiforecasts-EpiExpert_Rt,PL,Cases,0.0846204742543117,2021-08-23,8
epiforecasts-EpiNow2,CZ,Cases,0.0745165227521509,2021-08-23,8
epiforecasts-EpiNow2,CZ,Deaths,0.157095152922593,2021-08-23,8
epiforecasts-EpiNow2,FR,Cases,0.0262371840171116,2021-08-23,8
epiforecasts-EpiNow2,FR,Deaths,0.0319030441631372,2021-08-23,8
epiforecasts-EpiNow2,GB,Deaths,0.0774031894311817,2021-08-23,8
FIAS_FZJ-Epi1Ger,DE,Cases,0.144530414716411,2021-08-23,8
HZI-AgeExtendedSEIR,DE,Cases,0.115149052145315,2021-08-23,8
HZI-AgeExtendedSEIR,DE,Deaths,0.138087121825076,2021-08-23,8
IEM_Health-CovidProject,CZ,Cases,0.267933216409284,2021-08-23,8
IEM_Health-CovidProject,CZ,Deaths,0.100992403553566,2021-08-23,8
IEM_Health-CovidProject,DE,Deaths,0.118801186043095,2021-08-23,8
IEM_Health-CovidProject,FR,Cases,0.0956838954431713,2021-08-23,8
IEM_Health-CovidProject,FR,Deaths,0.16930489971357,2021-08-23,8
IEM_Health-CovidProject,GB,Cases,0.0930708786678008,2021-08-23,8
IEM_Health-CovidProject,GB,Deaths,0.109304880789525,2021-08-23,8
IEM_Health-CovidProject,PL,Cases,0.102935589658905,2021-08-23,8
IEM_Health-CovidProject,PL,Deaths,0.229685390745827,2021-08-23,8
ILM-EKF,CZ,Cases,0.0664939777150501,2021-08-23,8
ILM-EKF,CZ,Deaths,0.0790520762404652,2021-08-23,8
ILM-EKF,FR,Cases,0.0100845165145351,2021-08-23,8
ILM-EKF,FR,Deaths,0.0461064595233537,2021-08-23,8
ILM-EKF,GB,Cases,0.0893383188858985,2021-08-23,8
ILM-EKF,PL,Deaths,0.109884657858446,2021-08-23,8
ITWW-county_repro,DE,Cases,0.151422263116306,2021-08-23,8
ITWW-county_repro,DE,Deaths,0.0514556919057988,2021-08-23,8
Karlen-pypm,CZ,Cases,0.134860293389756,2021-08-23,8
Karlen-pypm,CZ,Deaths,0.147829121385887,2021-08-23,8
Karlen-pypm,DE,Cases,0.115688522138689,2021-08-23,8
Karlen-pypm,FR,Cases,0.0139347633436573,2021-08-23,8
Karlen-pypm,FR,Deaths,0.0670914455784517,2021-08-23,8
Karlen-pypm,GB,Deaths,0.0730103966746331,2021-08-23,8
Karlen-pypm,PL,Cases,0.137955867896545,2021-08-23,8
Karlen-pypm,PL,Deaths,0.11483979413263,2021-08-23,8
LANL-GrowthRate,CZ,Cases,0.122767157058839,2021-08-23,8
LANL-GrowthRate,CZ,Deaths,0.179965886904559,2021-08-23,8
LANL-GrowthRate,DE,Deaths,0.143410083647488,2021-08-23,8
LANL-GrowthRate,FR,Cases,0.16372809491509,2021-08-23,8
LANL-GrowthRate,FR,Deaths,0.196506686173377,2021-08-23,8
LANL-GrowthRate,GB,Cases,0.147511818760907,2021-08-23,8
LANL-GrowthRate,GB,Deaths,0.173204679916309,2021-08-23,8
LANL-GrowthRate,PL,Cases,0.135187138426454,2021-08-23,8
LANL-GrowthRate,PL,Deaths,0.081377318897729,2021-08-23,8
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.183836767325433,2021-08-23,8
MOCOS-agent1,PL,Cases,0.0844466716665917,2021-08-23,8
MOCOS-agent1,PL,Deaths,0.200873539220558,2021-08-23,8
MUNI-ARIMA,DE,Cases,0.100788790722867,2021-08-23,8
MUNI-ARIMA,DE,Deaths,0.10261676020747,2021-08-23,8
MUNI-ARIMA,FR,Cases,0.258660301575027,2021-08-23,8
MUNI-ARIMA,FR,Deaths,0.18993025680652,2021-08-23,8
MUNI-ARIMA,GB,Cases,0.201030108242497,2021-08-23,8
MUNI-ARIMA,PL,Deaths,0.0717886431853897,2021-08-23,8
MUNI_DMS-SEIAR,CZ,Cases,0.0758393904715943,2021-08-23,8
MUNI_DMS-SEIAR,CZ,Deaths,0.137694886160539,2021-08-23,8
PL_GRedlarski-DistrictsSum,PL,Cases,0.101524696239108,2021-08-23,8
RobertWalraven-ESG,CZ,Cases,0.108525678050805,2021-08-23,8
RobertWalraven-ESG,CZ,Deaths,0.0951880693649865,2021-08-23,8
RobertWalraven-ESG,DE,Deaths,0.193355550147363,2021-08-23,8
RobertWalraven-ESG,FR,Cases,0.374910848884294,2021-08-23,8
RobertWalraven-ESG,FR,Deaths,0.227538443790826,2021-08-23,8
RobertWalraven-ESG,GB,Cases,0.0759420003934411,2021-08-23,8
RobertWalraven-ESG,GB,Deaths,0.241219339446645,2021-08-23,8
USC-SIkJalpha,CZ,Cases,0.14906376415252,2021-08-23,8
USC-SIkJalpha,CZ,Deaths,0.102182403467405,2021-08-23,8
USC-SIkJalpha,FR,Cases,0.0567603953071137,2021-08-23,8
USC-SIkJalpha,FR,Deaths,0.0716187642507644,2021-08-23,8
USC-SIkJalpha,GB,Deaths,0.0693477569931069,2021-08-23,8
USC-SIkJalpha,PL,Cases,0.245832046945481,2021-08-23,8
USC-SIkJalpha,PL,Deaths,0.105836696509323,2021-08-23,8
epiforecasts-EpiExpert,DE,Cases,0.125607008729219,2021-08-30,8
epiforecasts-EpiExpert,GB,Cases,0.177840062140567,2021-08-30,8
epiforecasts-EpiExpert,GB,Deaths,0.0853742319710205,2021-08-30,8
epiforecasts-EpiExpert_direct,DE,Cases,0.136654553845407,2021-08-30,8
epiforecasts-EpiExpert_direct,DE,Deaths,0.141334986143933,2021-08-30,8
epiforecasts-EpiExpert_direct,GB,Cases,0.184750725241475,2021-08-30,8
epiforecasts-EpiExpert_direct,GB,Deaths,0.149991128882381,2021-08-30,8
epiforecasts-EpiExpert_Rt,DE,Cases,0.115545587973057,2021-08-30,8
epiforecasts-EpiExpert_Rt,GB,Cases,0.106626721352448,2021-08-30,8
epiforecasts-EpiNow2,CZ,Cases,0.0607903605058974,2021-08-30,8
epiforecasts-EpiNow2,CZ,Deaths,0.154853702568665,2021-08-30,8
epiforecasts-EpiNow2,FR,Cases,0.0280465876664269,2021-08-30,8
epiforecasts-EpiNow2,FR,Deaths,0.0296231103862632,2021-08-30,8
epiforecasts-EpiNow2,GB,Deaths,0.0638563415281181,2021-08-30,8
FIAS_FZJ-Epi1Ger,DE,Cases,0.110740451894243,2021-08-30,8
HZI-AgeExtendedSEIR,DE,Cases,0.136550941765638,2021-08-30,8
HZI-AgeExtendedSEIR,DE,Deaths,0.140568546454804,2021-08-30,8
IEM_Health-CovidProject,CZ,Cases,0.251251701075305,2021-08-30,8
IEM_Health-CovidProject,CZ,Deaths,0.109063958513096,2021-08-30,8
IEM_Health-CovidProject,DE,Deaths,0.0832680333568798,2021-08-30,8
IEM_Health-CovidProject,FR,Cases,0.0924923716666212,2021-08-30,8
IEM_Health-CovidProject,FR,Deaths,0.125383139368409,2021-08-30,8
IEM_Health-CovidProject,GB,Cases,0.10136966539814,2021-08-30,8
IEM_Health-CovidProject,GB,Deaths,0.163627337669333,2021-08-30,8
IEM_Health-CovidProject,PL,Cases,0.12989298484848,2021-08-30,8
IEM_Health-CovidProject,PL,Deaths,0.22409818465552,2021-08-30,8
ILM-EKF,CZ,Cases,0.112926948168034,2021-08-30,8
ILM-EKF,CZ,Deaths,0.100627429048228,2021-08-30,8
ILM-EKF,FR,Cases,0.0433491809454999,2021-08-30,8
ILM-EKF,FR,Deaths,0.120512513666308,2021-08-30,8
ILM-EKF,GB,Cases,0.0675133679999068,2021-08-30,8
ILM-EKF,GB,Deaths,0.0635726475585112,2021-08-30,8
ILM-EKF,PL,Cases,0.0670908800782012,2021-08-30,8
ILM-EKF,PL,Deaths,0.0966861717912058,2021-08-30,8
ITWW-county_repro,DE,Cases,0.133771506799458,2021-08-30,8
ITWW-county_repro,DE,Deaths,0.0663986446458331,2021-08-30,8
ITWW-county_repro,PL,Cases,0.0646136606166402,2021-08-30,8
ITWW-county_repro,PL,Deaths,0.0968227178497134,2021-08-30,8
Karlen-pypm,CZ,Cases,0.0906359877275714,2021-08-30,8
Karlen-pypm,CZ,Deaths,0.122730932662714,2021-08-30,8
Karlen-pypm,DE,Cases,0.120825628614488,2021-08-30,8
Karlen-pypm,FR,Cases,0.235109740150392,2021-08-30,8
Karlen-pypm,FR,Deaths,0.231295370859348,2021-08-30,8
Karlen-pypm,PL,Cases,0.121910522593796,2021-08-30,8
Karlen-pypm,PL,Deaths,0.116105936683959,2021-08-30,8
LANL-GrowthRate,CZ,Cases,0.103178398865113,2021-08-30,8
LANL-GrowthRate,CZ,Deaths,0.176684730894205,2021-08-30,8
LANL-GrowthRate,DE,Deaths,0.164776696391311,2021-08-30,8
LANL-GrowthRate,FR,Cases,0.214517685517074,2021-08-30,8
LANL-GrowthRate,FR,Deaths,0.128586200208874,2021-08-30,8
LANL-GrowthRate,GB,Cases,0.107526602303178,2021-08-30,8
LANL-GrowthRate,GB,Deaths,0.197561487076107,2021-08-30,8
LANL-GrowthRate,PL,Cases,0.168435890014278,2021-08-30,8
LANL-GrowthRate,PL,Deaths,0.0822870096454879,2021-08-30,8
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.134863251134069,2021-08-30,8
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.141348707834521,2021-08-30,8
MOCOS-agent1,PL,Cases,0.0682253385013284,2021-08-30,8
MOCOS-agent1,PL,Deaths,0.155019633187445,2021-08-30,8
MUNI-ARIMA,DE,Cases,0.12030432037849,2021-08-30,8
MUNI-ARIMA,DE,Deaths,0.0956429767255348,2021-08-30,8
MUNI-ARIMA,FR,Cases,0.137655216242288,2021-08-30,8
MUNI-ARIMA,FR,Deaths,0.119181741113158,2021-08-30,8
MUNI-ARIMA,GB,Cases,0.186444462894296,2021-08-30,8
MUNI-ARIMA,GB,Deaths,0.104447517917032,2021-08-30,8
MUNI_DMS-SEIAR,CZ,Cases,0.183438921655729,2021-08-30,8
MUNI_DMS-SEIAR,CZ,Deaths,0.120585479335127,2021-08-30,8
PL_GRedlarski-DistrictsSum,PL,Cases,0.110701006142173,2021-08-30,8
RobertWalraven-ESG,CZ,Cases,0.0876228446788631,2021-08-30,8
RobertWalraven-ESG,CZ,Deaths,0.0939945664200788,2021-08-30,8
RobertWalraven-ESG,DE,Deaths,0.173146865147635,2021-08-30,8
RobertWalraven-ESG,FR,Cases,0.160368804432315,2021-08-30,8
RobertWalraven-ESG,FR,Deaths,0.210425225824716,2021-08-30,8
RobertWalraven-ESG,GB,Cases,0.0679283926699885,2021-08-30,8
RobertWalraven-ESG,GB,Deaths,0.171569307397496,2021-08-30,8
USC-SIkJalpha,CZ,Cases,0.110154837323488,2021-08-30,8
USC-SIkJalpha,CZ,Deaths,0.121459200557887,2021-08-30,8
USC-SIkJalpha,FR,Cases,0.0884604133793832,2021-08-30,8
USC-SIkJalpha,FR,Deaths,0.0349926985729246,2021-08-30,8
USC-SIkJalpha,PL,Cases,0.269129717205103,2021-08-30,8
USC-SIkJalpha,PL,Deaths,0.0876316383521486,2021-08-30,8
CovidMetrics-epiBATS,DE,Cases,0.104046582982233,2021-09-06,8
